"Country_Region","Confirmed","Deaths","Recovered","Date","New Cases","New Deaths","New Recoveries","DaysSince","Exposure","prediction","Day","upper","lower"
"Congo (Kinshasa)",11000,302,10342,2020-10-17,1,1,0,200,221,NA,NA,NA,NA
"Cote d'Ivoire",20301,121,19983,2020-10-17,26,0,30,200,221,NA,NA,NA,NA
"Eswatini",5765,115,5392,2020-10-17,19,0,0,200,218,NA,NA,NA,NA
"Sao Tome and Principe",932,15,896,2020-10-17,0,0,0,200,195,NA,NA,NA,NA
"Congo (Brazzaville)",5156,92,3887,2020-10-18,0,0,0,201,218,NA,NA,NA,NA
"Congo (Kinshasa)",11006,302,10356,2020-10-18,6,0,14,201,222,NA,NA,NA,NA
"Cote d'Ivoire",20323,121,20021,2020-10-18,22,0,38,201,222,NA,NA,NA,NA
"Eswatini",5780,116,5415,2020-10-18,15,1,23,201,219,NA,NA,NA,NA
"Sao Tome and Principe",933,15,898,2020-10-18,1,0,2,201,196,NA,NA,NA,NA
"Congo (Brazzaville)",5156,92,3887,2020-10-19,0,0,0,202,219,NA,NA,NA,NA
"Congo (Kinshasa)",11052,303,10357,2020-10-19,46,1,1,202,223,NA,NA,NA,NA
"Cote d'Ivoire",20324,121,20029,2020-10-19,1,0,8,202,223,NA,NA,NA,NA
"Eswatini",5788,116,5427,2020-10-19,8,0,12,202,220,NA,NA,NA,NA
"Sao Tome and Principe",933,15,898,2020-10-19,0,0,0,202,197,NA,NA,NA,NA
"Congo (Brazzaville)",5156,92,3887,2020-10-20,0,0,0,203,220,NA,NA,NA,NA
"Congo (Kinshasa)",11066,303,10362,2020-10-20,14,0,5,203,224,NA,NA,NA,NA
"Cote d'Ivoire",20342,121,20044,2020-10-20,18,0,15,203,224,NA,NA,NA,NA
"Eswatini",5800,116,5437,2020-10-20,12,0,10,203,221,NA,NA,NA,NA
"Sao Tome and Principe",933,15,898,2020-10-20,0,0,0,203,198,NA,NA,NA,NA
"Congo (Brazzaville)",5156,92,3887,2020-10-21,0,0,0,204,221,NA,NA,NA,NA
"Congo (Kinshasa)",11066,303,10362,2020-10-21,0,0,0,204,225,NA,NA,NA,NA
"Cote d'Ivoire",20363,121,20070,2020-10-21,21,0,26,204,225,NA,NA,NA,NA
"Eswatini",5805,116,5453,2020-10-21,5,0,16,204,222,NA,NA,NA,NA
"Sao Tome and Principe",935,15,898,2020-10-21,2,0,0,204,199,NA,NA,NA,NA
"Congo (Brazzaville)",5156,92,3887,2020-10-22,0,0,0,205,222,NA,NA,NA,NA
"Congo (Kinshasa)",11097,304,10379,2020-10-22,31,1,17,205,226,NA,NA,NA,NA
"Cote d'Ivoire",20390,121,20088,2020-10-22,27,0,18,205,226,NA,NA,NA,NA
"Eswatini",5814,116,5468,2020-10-22,9,0,15,205,223,NA,NA,NA,NA
"Sao Tome and Principe",935,15,898,2020-10-22,0,0,0,205,200,NA,NA,NA,NA
"Congo (Brazzaville)",5156,92,3887,2020-10-23,0,0,0,206,223,NA,NA,NA,NA
"Congo (Kinshasa)",11122,304,10379,2020-10-23,25,0,0,206,227,NA,NA,NA,NA
"Cote d'Ivoire",20405,121,20100,2020-10-23,15,0,12,206,227,NA,NA,NA,NA
"Eswatini",5831,116,5485,2020-10-23,17,0,17,206,224,NA,NA,NA,NA
"Sao Tome and Principe",938,15,898,2020-10-23,3,0,0,206,201,NA,NA,NA,NA
"Congo (Brazzaville)",5253,92,3887,2020-10-24,97,0,0,207,224,NA,NA,NA,NA
"Congo (Kinshasa)",11143,305,10467,2020-10-24,21,1,88,207,228,NA,NA,NA,NA
"Cote d'Ivoire",20429,121,20137,2020-10-24,24,0,37,207,228,NA,NA,NA,NA
"Eswatini",5847,116,5491,2020-10-24,16,0,6,207,225,NA,NA,NA,NA
"Sao Tome and Principe",940,15,900,2020-10-24,2,0,2,207,202,NA,NA,NA,NA
"Congo (Brazzaville)",5253,92,3887,2020-10-25,0,0,0,208,225,NA,NA,NA,NA
"Congo (Kinshasa)",11143,305,10467,2020-10-25,0,0,0,208,229,NA,NA,NA,NA
"Cote d'Ivoire",20470,122,20166,2020-10-25,41,1,29,208,229,NA,NA,NA,NA
"Eswatini",5854,116,5502,2020-10-25,7,0,11,208,226,NA,NA,NA,NA
"Sao Tome and Principe",940,15,902,2020-10-25,0,0,2,208,203,NA,NA,NA,NA
"Congo (Brazzaville)",5253,92,3887,2020-10-26,0,0,0,209,226,NA,NA,NA,NA
"Congo (Kinshasa)",11174,305,10468,2020-10-26,31,0,1,209,230,NA,NA,NA,NA
"Cote d'Ivoire",20486,122,20212,2020-10-26,16,0,46,209,230,NA,NA,NA,NA
"Eswatini",5863,116,5511,2020-10-26,9,0,9,209,227,NA,NA,NA,NA
"Sao Tome and Principe",941,15,902,2020-10-26,1,0,0,209,204,NA,NA,NA,NA
"Congo (Brazzaville)",5253,92,3887,2020-10-27,0,0,0,210,227,NA,NA,NA,NA
"Congo (Kinshasa)",11191,305,10509,2020-10-27,17,0,41,210,231,NA,NA,NA,NA
"Cote d'Ivoire",20488,122,20229,2020-10-27,2,0,17,210,231,NA,NA,NA,NA
"Eswatini",5875,116,5524,2020-10-27,12,0,13,210,228,NA,NA,NA,NA
"Sao Tome and Principe",941,15,902,2020-10-27,0,0,0,210,205,NA,NA,NA,NA
"Congo (Brazzaville)",5253,92,3887,2020-10-28,0,0,0,211,228,NA,NA,NA,NA
"Congo (Kinshasa)",11211,305,10509,2020-10-28,20,0,0,211,232,NA,NA,NA,NA
"Cote d'Ivoire",20555,124,20241,2020-10-28,67,2,12,211,232,NA,NA,NA,NA
"Eswatini",5886,116,5542,2020-10-28,11,0,18,211,229,NA,NA,NA,NA
"Sao Tome and Principe",943,15,903,2020-10-28,2,0,1,211,206,NA,NA,NA,NA
"Congo (Brazzaville)",5290,92,3887,2020-10-29,37,0,0,212,229,NA,NA,NA,NA
"Congo (Kinshasa)",11211,305,10509,2020-10-29,0,0,0,212,233,NA,NA,NA,NA
"Cote d'Ivoire",20628,124,20310,2020-10-29,73,0,69,212,233,NA,NA,NA,NA
"Eswatini",5899,117,5542,2020-10-29,13,1,0,212,230,NA,NA,NA,NA
"Sao Tome and Principe",944,16,904,2020-10-29,1,1,1,212,207,NA,NA,NA,NA
"Congo (Brazzaville)",5290,92,3887,2020-10-30,0,0,0,213,230,NA,NA,NA,NA
"Congo (Kinshasa)",11306,307,10585,2020-10-30,95,2,76,213,234,NA,NA,NA,NA
"Cote d'Ivoire",20692,124,20349,2020-10-30,64,0,39,213,234,NA,NA,NA,NA
"Eswatini",5909,117,5557,2020-10-30,10,0,15,213,231,NA,NA,NA,NA
"Sao Tome and Principe",945,16,904,2020-10-30,1,0,0,213,208,NA,NA,NA,NA
"Congo (Brazzaville)",5290,92,3887,2020-10-31,0,0,0,214,231,NA,NA,NA,NA
"Congo (Kinshasa)",11306,307,10585,2020-10-31,0,0,0,214,235,NA,NA,NA,NA
"Cote d'Ivoire",20716,126,20365,2020-10-31,24,2,16,214,235,NA,NA,NA,NA
"Eswatini",5917,117,5646,2020-10-31,8,0,89,214,232,NA,NA,NA,NA
"Sao Tome and Principe",945,16,904,2020-10-31,0,0,0,214,209,NA,NA,NA,NA
"Congo (Brazzaville)",5290,92,3887,2020-11-01,0,0,0,215,232,NA,NA,NA,NA
"Congo (Kinshasa)",11373,308,10768,2020-11-01,67,1,183,215,236,NA,NA,NA,NA
"Cote d'Ivoire",20716,126,20365,2020-11-01,0,0,0,215,236,NA,NA,NA,NA
"Eswatini",5925,117,5652,2020-11-01,8,0,6,215,233,NA,NA,NA,NA
"Sao Tome and Principe",949,16,904,2020-11-01,4,0,0,215,210,NA,NA,NA,NA
"Congo (Brazzaville)",5290,92,3887,2020-11-02,0,0,0,216,233,NA,NA,NA,NA
"Congo (Kinshasa)",11395,308,10768,2020-11-02,22,0,0,216,237,NA,NA,NA,NA
"Cote d'Ivoire",20753,126,20410,2020-11-02,37,0,45,216,237,NA,NA,NA,NA
"Eswatini",5929,117,5657,2020-11-02,4,0,5,216,234,NA,NA,NA,NA
"Sao Tome and Principe",949,16,904,2020-11-02,0,0,0,216,211,NA,NA,NA,NA
"Congo (Brazzaville)",5348,92,3887,2020-11-03,58,0,0,217,234,NA,NA,NA,NA
"Congo (Kinshasa)",11427,315,10783,2020-11-03,32,7,15,217,238,NA,NA,NA,NA
"Cote d'Ivoire",20765,126,20427,2020-11-03,12,0,17,217,238,NA,NA,NA,NA
"Eswatini",5942,117,5669,2020-11-03,13,0,12,217,235,NA,NA,NA,NA
"Sao Tome and Principe",954,16,907,2020-11-03,5,0,3,217,212,NA,NA,NA,NA
"Congo (Brazzaville)",5348,92,3887,2020-11-04,0,0,0,218,235,NA,NA,NA,NA
"Congo (Kinshasa)",11450,315,10786,2020-11-04,23,0,3,218,239,NA,NA,NA,NA
"Cote d'Ivoire",20778,126,20447,2020-11-04,13,0,20,218,239,NA,NA,NA,NA
"Eswatini",5955,117,5686,2020-11-04,13,0,17,218,236,NA,NA,NA,NA
"Sao Tome and Principe",958,16,907,2020-11-04,4,0,0,218,213,NA,NA,NA,NA
"Congo (Brazzaville)",5348,92,3887,2020-11-05,0,0,0,219,236,NA,NA,NA,NA
"Congo (Kinshasa)",11450,315,10786,2020-11-05,0,0,0,219,240,NA,NA,NA,NA
"Cote d'Ivoire",20789,126,20466,2020-11-05,11,0,19,219,240,NA,NA,NA,NA
"Eswatini",5967,117,5694,2020-11-05,12,0,8,219,237,NA,NA,NA,NA
"Sao Tome and Principe",958,16,909,2020-11-05,0,0,2,219,214,NA,NA,NA,NA
"Congo (Brazzaville)",5379,92,3887,2020-11-06,31,0,0,220,237,NA,NA,NA,NA
"Congo (Kinshasa)",11517,315,10838,2020-11-06,67,0,52,220,241,NA,NA,NA,NA
"Cote d'Ivoire",20801,126,20477,2020-11-06,12,0,11,220,241,NA,NA,NA,NA
"Eswatini",5976,117,5704,2020-11-06,9,0,10,220,238,NA,NA,NA,NA
"Sao Tome and Principe",960,16,910,2020-11-06,2,0,1,220,215,NA,NA,NA,NA
"Congo (Brazzaville)",5379,92,3887,2020-11-07,0,0,0,221,238,NA,NA,NA,NA
"Congo (Kinshasa)",11550,316,10838,2020-11-07,33,1,0,221,242,NA,NA,NA,NA
"Cote d'Ivoire",20813,126,20489,2020-11-07,12,0,12,221,242,NA,NA,NA,NA
"Eswatini",5989,117,5719,2020-11-07,13,0,15,221,239,NA,NA,NA,NA
"Sao Tome and Principe",962,16,910,2020-11-07,2,0,0,221,216,NA,NA,NA,NA
"Congo (Brazzaville)",5379,92,3887,2020-11-08,0,0,0,222,239,NA,NA,NA,NA
"Congo (Kinshasa)",11591,316,10838,2020-11-08,41,0,0,222,243,NA,NA,NA,NA
"Cote d'Ivoire",20832,126,20508,2020-11-08,19,0,19,222,243,NA,NA,NA,NA
"Eswatini",6003,117,5724,2020-11-08,14,0,5,222,240,NA,NA,NA,NA
"Sao Tome and Principe",962,16,912,2020-11-08,0,0,2,222,217,NA,NA,NA,NA
"Congo (Brazzaville)",5379,92,3887,2020-11-09,0,0,0,223,240,NA,NA,NA,NA
"Congo (Kinshasa)",11608,316,10893,2020-11-09,17,0,55,223,244,NA,NA,NA,NA
"Cote d'Ivoire",20835,126,20516,2020-11-09,3,0,8,223,244,NA,NA,NA,NA
"Eswatini",6013,117,5732,2020-11-09,10,0,8,223,241,NA,NA,NA,NA
"Sao Tome and Principe",962,16,912,2020-11-09,0,0,0,223,218,NA,NA,NA,NA
"Congo (Brazzaville)",5379,92,3887,2020-11-10,0,0,0,224,241,NA,NA,NA,NA
"Congo (Kinshasa)",11642,316,10928,2020-11-10,34,0,35,224,245,NA,NA,NA,NA
"Cote d'Ivoire",20847,126,20546,2020-11-10,12,0,30,224,245,NA,NA,NA,NA
"Eswatini",6024,117,5737,2020-11-10,11,0,5,224,242,NA,NA,NA,NA
"Sao Tome and Principe",962,16,914,2020-11-10,0,0,2,224,219,NA,NA,NA,NA
"Congo (Brazzaville)",5379,92,3887,2020-11-11,0,0,0,225,242,NA,NA,NA,NA
"Congo (Kinshasa)",11656,316,10963,2020-11-11,14,0,35,225,246,NA,NA,NA,NA
"Cote d'Ivoire",20855,127,20572,2020-11-11,8,1,26,225,246,NA,NA,NA,NA
"Eswatini",6044,117,5744,2020-11-11,20,0,7,225,243,NA,NA,NA,NA
"Sao Tome and Principe",962,16,914,2020-11-11,0,0,0,225,220,NA,NA,NA,NA
"Congo (Brazzaville)",5379,92,3887,2020-11-12,0,0,0,226,243,NA,NA,NA,NA
"Congo (Kinshasa)",11692,318,10983,2020-11-12,36,2,20,226,247,NA,NA,NA,NA
"Cote d'Ivoire",20882,127,20584,2020-11-12,27,0,12,226,247,NA,NA,NA,NA
"Eswatini",6060,117,5746,2020-11-12,16,0,2,226,244,NA,NA,NA,NA
"Sao Tome and Principe",963,16,914,2020-11-12,1,0,0,226,221,NA,NA,NA,NA
"Congo (Brazzaville)",5515,92,3887,2020-11-13,136,0,0,227,244,NA,NA,NA,NA
"Congo (Kinshasa)",11692,318,10983,2020-11-13,0,0,0,227,248,NA,NA,NA,NA
"Cote d'Ivoire",20899,127,20599,2020-11-13,17,0,15,227,248,NA,NA,NA,NA
"Eswatini",6076,118,5756,2020-11-13,16,1,10,227,245,NA,NA,NA,NA
"Sao Tome and Principe",963,16,916,2020-11-13,0,0,2,227,222,NA,NA,NA,NA
"Congo (Brazzaville)",5515,92,3887,2020-11-14,0,0,0,228,245,NA,NA,NA,NA
"Congo (Kinshasa)",11760,319,11086,2020-11-14,68,1,103,228,249,NA,NA,NA,NA
"Cote d'Ivoire",20945,127,20630,2020-11-14,46,0,31,228,249,NA,NA,NA,NA
"Eswatini",6093,119,5771,2020-11-14,17,1,15,228,246,NA,NA,NA,NA
"Sao Tome and Principe",964,16,917,2020-11-14,1,0,1,228,223,NA,NA,NA,NA
"Congo (Brazzaville)",5515,92,3887,2020-11-15,0,0,0,229,246,NA,NA,NA,NA
"Congo (Kinshasa)",11760,319,11086,2020-11-15,0,0,0,229,250,NA,NA,NA,NA
"Cote d'Ivoire",20976,128,20647,2020-11-15,31,1,17,229,250,NA,NA,NA,NA
"Eswatini",6095,119,5779,2020-11-15,2,0,8,229,247,NA,NA,NA,NA
"Sao Tome and Principe",965,16,917,2020-11-15,1,0,0,229,224,NA,NA,NA,NA
"Congo (Brazzaville)",5515,92,3887,2020-11-16,0,0,0,230,247,NA,NA,NA,NA
"Congo (Kinshasa)",11839,321,11124,2020-11-16,79,2,38,230,251,NA,NA,NA,NA
"Cote d'Ivoire",20988,128,20663,2020-11-16,12,0,16,230,251,NA,NA,NA,NA
"Eswatini",6105,119,5790,2020-11-16,10,0,11,230,248,NA,NA,NA,NA
"Sao Tome and Principe",965,16,917,2020-11-16,0,0,0,230,225,NA,NA,NA,NA
"Congo (Brazzaville)",5515,92,3887,2020-11-17,0,0,0,231,248,NA,NA,NA,NA
"Congo (Kinshasa)",11866,322,11180,2020-11-17,27,1,56,231,252,NA,NA,NA,NA
"Cote d'Ivoire",21004,129,20675,2020-11-17,16,1,12,231,252,NA,NA,NA,NA
"Eswatini",6124,119,5812,2020-11-17,19,0,22,231,249,NA,NA,NA,NA
"Sao Tome and Principe",967,16,917,2020-11-17,2,0,0,231,226,NA,NA,NA,NA
"Congo (Brazzaville)",5515,92,3887,2020-11-18,0,0,0,232,249,NA,NA,NA,NA
"Congo (Kinshasa)",11918,323,11190,2020-11-18,52,1,10,232,253,NA,NA,NA,NA
"Cote d'Ivoire",21045,129,20712,2020-11-18,41,0,37,232,253,NA,NA,NA,NA
"Eswatini",6144,119,5826,2020-11-18,20,0,14,232,250,NA,NA,NA,NA
"Sao Tome and Principe",967,16,920,2020-11-18,0,0,3,232,227,NA,NA,NA,NA
"Congo (Brazzaville)",5632,93,3887,2020-11-19,117,1,0,233,250,NA,NA,NA,NA
"Congo (Kinshasa)",12008,323,11215,2020-11-19,90,0,25,233,254,NA,NA,NA,NA
"Cote d'Ivoire",21083,129,20729,2020-11-19,38,0,17,233,254,NA,NA,NA,NA
"Eswatini",6156,119,5831,2020-11-19,12,0,5,233,251,NA,NA,NA,NA
"Sao Tome and Principe",974,16,920,2020-11-19,7,0,0,233,228,NA,NA,NA,NA
"Congo (Brazzaville)",5632,93,3887,2020-11-20,0,0,0,234,251,NA,NA,NA,NA
"Congo (Kinshasa)",12129,324,11242,2020-11-20,121,1,27,234,255,NA,NA,NA,NA
"Cote d'Ivoire",21099,129,20748,2020-11-20,16,0,19,234,255,NA,NA,NA,NA
"Eswatini",6185,119,5839,2020-11-20,29,0,8,234,252,NA,NA,NA,NA
"Sao Tome and Principe",974,17,920,2020-11-20,0,1,0,234,229,NA,NA,NA,NA
"Congo (Brazzaville)",5632,93,3887,2020-11-21,0,0,0,235,252,NA,NA,NA,NA
"Congo (Kinshasa)",12180,327,11300,2020-11-21,51,3,58,235,256,NA,NA,NA,NA
"Cote d'Ivoire",21126,129,20777,2020-11-21,27,0,29,235,256,NA,NA,NA,NA
"Eswatini",6205,119,5850,2020-11-21,20,0,11,235,253,NA,NA,NA,NA
"Sao Tome and Principe",979,17,920,2020-11-21,5,0,0,235,230,NA,NA,NA,NA
"Congo (Brazzaville)",5632,93,3887,2020-11-22,0,0,0,236,253,NA,NA,NA,NA
"Congo (Kinshasa)",12180,327,11300,2020-11-22,0,0,0,236,257,NA,NA,NA,NA
"Cote d'Ivoire",21138,131,20798,2020-11-22,12,2,21,236,257,NA,NA,NA,NA
"Eswatini",6219,120,5858,2020-11-22,14,1,8,236,254,NA,NA,NA,NA
"Sao Tome and Principe",979,17,923,2020-11-22,0,0,3,236,231,NA,NA,NA,NA
"Congo (Brazzaville)",5632,93,4988,2020-11-23,0,0,1101,237,254,NA,NA,NA,NA
"Congo (Kinshasa)",12278,329,11386,2020-11-23,98,2,86,237,258,NA,NA,NA,NA
"Cote d'Ivoire",21148,131,20819,2020-11-23,10,0,21,237,258,NA,NA,NA,NA
"Eswatini",6233,120,5869,2020-11-23,14,0,11,237,255,NA,NA,NA,NA
"Sao Tome and Principe",981,17,926,2020-11-23,2,0,3,237,232,NA,NA,NA,NA
"Congo (Brazzaville)",5632,93,4988,2020-11-24,0,0,0,238,255,NA,NA,NA,NA
"Congo (Kinshasa)",12310,331,11433,2020-11-24,32,2,47,238,259,NA,NA,NA,NA
"Cote d'Ivoire",21156,131,20833,2020-11-24,8,0,14,238,259,NA,NA,NA,NA
"Eswatini",6247,120,5878,2020-11-24,14,0,9,238,256,NA,NA,NA,NA
"Sao Tome and Principe",981,17,926,2020-11-24,0,0,0,238,233,NA,NA,NA,NA
"Congo (Brazzaville)",5632,93,4988,2020-11-25,0,0,0,239,256,NA,NA,NA,NA
"Congo (Kinshasa)",12365,331,11433,2020-11-25,55,0,0,239,260,NA,NA,NA,NA
"Cote d'Ivoire",21168,131,20843,2020-11-25,12,0,10,239,260,NA,NA,NA,NA
"Eswatini",6272,120,5901,2020-11-25,25,0,23,239,257,NA,NA,NA,NA
"Sao Tome and Principe",982,17,926,2020-11-25,1,0,0,239,234,NA,NA,NA,NA
"Congo (Brazzaville)",5632,93,4988,2020-11-26,0,0,0,240,257,NA,NA,NA,NA
"Congo (Kinshasa)",12470,333,11495,2020-11-26,105,2,62,240,261,NA,NA,NA,NA
"Cote d'Ivoire",21199,131,20852,2020-11-26,31,0,9,240,261,NA,NA,NA,NA
"Eswatini",6329,120,5929,2020-11-26,57,0,28,240,258,NA,NA,NA,NA
"Sao Tome and Principe",985,17,928,2020-11-26,3,0,2,240,235,NA,NA,NA,NA
"Congo (Brazzaville)",5774,94,4988,2020-11-27,142,1,0,241,258,NA,NA,NA,NA
"Congo (Kinshasa)",12470,333,11495,2020-11-27,0,0,0,241,262,NA,NA,NA,NA
"Cote d'Ivoire",21232,131,20873,2020-11-27,33,0,21,241,262,NA,NA,NA,NA
"Eswatini",6362,120,5959,2020-11-27,33,0,30,241,259,NA,NA,NA,NA
"Sao Tome and Principe",985,17,928,2020-11-27,0,0,0,241,236,NA,NA,NA,NA
"Congo (Brazzaville)",5774,94,4988,2020-11-28,0,0,0,242,259,NA,NA,NA,NA
"Congo (Kinshasa)",12608,333,11495,2020-11-28,138,0,0,242,263,NA,NA,NA,NA
"Cote d'Ivoire",21261,131,20912,2020-11-28,29,0,39,242,263,NA,NA,NA,NA
"Eswatini",6406,121,5987,2020-11-28,44,1,28,242,260,NA,NA,NA,NA
"Sao Tome and Principe",989,17,930,2020-11-28,4,0,2,242,237,NA,NA,NA,NA
"Congo (Brazzaville)",5774,94,4988,2020-11-29,0,0,0,243,260,NA,NA,NA,NA
"Congo (Kinshasa)",12702,333,11585,2020-11-29,94,0,90,243,264,NA,NA,NA,NA
"Cote d'Ivoire",21310,131,20947,2020-11-29,49,0,35,243,264,NA,NA,NA,NA
"Eswatini",6410,121,5996,2020-11-29,4,0,9,243,261,NA,NA,NA,NA
"Sao Tome and Principe",989,17,930,2020-11-29,0,0,0,243,238,NA,NA,NA,NA
"Congo (Brazzaville)",5774,94,4988,2020-11-30,0,0,0,244,261,NA,NA,NA,NA
"Congo (Kinshasa)",12772,333,11585,2020-11-30,70,0,0,244,265,NA,NA,NA,NA
"Cote d'Ivoire",21331,132,20964,2020-11-30,21,1,17,244,265,NA,NA,NA,NA
"Eswatini",6419,122,6006,2020-11-30,9,1,10,244,262,NA,NA,NA,NA
"Sao Tome and Principe",991,17,933,2020-11-30,2,0,3,244,239,NA,NA,NA,NA
"Congo (Brazzaville)",5774,94,4988,2020-12-01,0,0,0,245,262,NA,NA,NA,NA
"Congo (Kinshasa)",12859,335,11663,2020-12-01,87,2,78,245,266,NA,NA,NA,NA
"Cote d'Ivoire",21334,132,20981,2020-12-01,3,0,17,245,266,NA,NA,NA,NA
"Eswatini",6442,122,6017,2020-12-01,23,0,11,245,263,NA,NA,NA,NA
"Sao Tome and Principe",996,17,934,2020-12-01,5,0,1,245,240,NA,NA,NA,NA
"Congo (Brazzaville)",5774,94,4988,2020-12-02,0,0,0,246,263,NA,NA,NA,NA
"Congo (Kinshasa)",12987,336,11694,2020-12-02,128,1,31,246,267,NA,NA,NA,NA
"Cote d'Ivoire",21361,132,21010,2020-12-02,27,0,29,246,267,NA,NA,NA,NA
"Eswatini",6455,122,6032,2020-12-02,13,0,15,246,264,NA,NA,NA,NA
"Sao Tome and Principe",997,17,934,2020-12-02,1,0,0,246,241,NA,NA,NA,NA
"Congo (Brazzaville)",5774,94,4988,2020-12-03,0,0,0,247,264,NA,NA,NA,NA
"Congo (Kinshasa)",13132,337,11753,2020-12-03,145,1,59,247,268,NA,NA,NA,NA
"Cote d'Ivoire",21389,132,21022,2020-12-03,28,0,12,247,268,NA,NA,NA,NA
"Eswatini",6474,122,6044,2020-12-03,19,0,12,247,265,NA,NA,NA,NA
"Sao Tome and Principe",997,17,937,2020-12-03,0,0,3,247,242,NA,NA,NA,NA
"Congo (Brazzaville)",5774,94,4988,2020-12-04,0,0,0,248,265,NA,NA,NA,NA
"Congo (Kinshasa)",13281,337,11753,2020-12-04,149,0,0,248,269,NA,NA,NA,NA
"Cote d'Ivoire",21412,132,21054,2020-12-04,23,0,32,248,269,NA,NA,NA,NA
"Eswatini",6480,122,6066,2020-12-04,6,0,22,248,266,NA,NA,NA,NA
"Sao Tome and Principe",999,17,937,2020-12-04,2,0,0,248,243,NA,NA,NA,NA
"Congo (Brazzaville)",5774,94,4988,2020-12-05,0,0,0,249,266,NA,NA,NA,NA
"Congo (Kinshasa)",13413,342,11857,2020-12-05,132,5,104,249,270,NA,NA,NA,NA
"Cote d'Ivoire",21441,132,21090,2020-12-05,29,0,36,249,270,NA,NA,NA,NA
"Eswatini",6495,122,6078,2020-12-05,15,0,12,249,267,NA,NA,NA,NA
"Sao Tome and Principe",999,17,937,2020-12-05,0,0,0,249,244,NA,NA,NA,NA
"Congo (Brazzaville)",5774,94,4988,2020-12-06,0,0,0,250,267,NA,NA,NA,NA
"Congo (Kinshasa)",13527,344,11947,2020-12-06,114,2,90,250,271,NA,NA,NA,NA
"Cote d'Ivoire",21485,132,21109,2020-12-06,44,0,19,250,271,NA,NA,NA,NA
"Eswatini",6501,122,6090,2020-12-06,6,0,12,250,268,NA,NA,NA,NA
"Sao Tome and Principe",999,17,937,2020-12-06,0,0,0,250,245,NA,NA,NA,NA
"Congo (Brazzaville)",5774,94,4988,2020-12-07,0,0,0,251,268,NA,NA,NA,NA
"Congo (Kinshasa)",13595,344,12059,2020-12-07,68,0,112,251,272,NA,NA,NA,NA
"Cote d'Ivoire",21507,132,21150,2020-12-07,22,0,41,251,272,NA,NA,NA,NA
"Eswatini",6529,123,6094,2020-12-07,28,1,4,251,269,NA,NA,NA,NA
"Sao Tome and Principe",1002,17,940,2020-12-07,3,0,3,251,246,NA,NA,NA,NA
"Congo (Brazzaville)",5774,94,4988,2020-12-08,0,0,0,252,269,NA,NA,NA,NA
"Congo (Kinshasa)",13750,344,12059,2020-12-08,155,0,0,252,273,NA,NA,NA,NA
"Cote d'Ivoire",21513,132,21161,2020-12-08,6,0,11,252,273,NA,NA,NA,NA
"Eswatini",6563,124,6137,2020-12-08,34,1,43,252,270,NA,NA,NA,NA
"Sao Tome and Principe",1005,17,944,2020-12-08,3,0,4,252,247,NA,NA,NA,NA
"Congo (Brazzaville)",6049,99,4988,2020-12-09,275,5,0,253,270,NA,NA,NA,NA
"Congo (Kinshasa)",13843,350,12208,2020-12-09,93,6,149,253,274,NA,NA,NA,NA
"Cote d'Ivoire",21547,133,21176,2020-12-09,34,1,15,253,274,NA,NA,NA,NA
"Eswatini",6612,125,6175,2020-12-09,49,1,38,253,271,NA,NA,NA,NA
"Sao Tome and Principe",1005,17,946,2020-12-09,0,0,2,253,248,NA,NA,NA,NA
"Sao Tome and Principe",NA,NA,NA,2020-04-01,NA,NA,NA,NA,NA,NA,1,NA,NA
"Sao Tome and Principe",NA,NA,NA,2020-04-02,NA,NA,NA,NA,NA,NA,2,NA,NA
"Sao Tome and Principe",NA,NA,NA,2020-04-03,NA,NA,NA,NA,NA,NA,3,NA,NA
"Sao Tome and Principe",NA,NA,NA,2020-04-04,NA,NA,NA,NA,NA,NA,4,NA,NA
"Sao Tome and Principe",NA,NA,NA,2020-04-05,NA,NA,NA,NA,NA,NA,5,NA,NA
