"","Est","Var","Country","Date","Upper","Lower"
"922",8.54835861165434,0.0651922850334732,"Somalia",2021-01-01,8.67874318172129,8.41797404158739
"923",8.55226901836347,0.0641337454810752,"Somalia",2021-01-02,8.68053650932562,8.42400152740132
"924",8.55515445173624,0.0653908096867036,"Somalia",2021-01-03,8.68593607110965,8.42437283236283
"925",13.6716998396888,0.0598626098832652,"South Africa",2020-12-14,13.7914250594554,13.5519746199223
"926",13.6761779326033,0.0609663666286432,"South Africa",2020-12-15,13.7981106658606,13.554245199346
"927",13.6845856070974,0.0626001088407214,"South Africa",2020-12-16,13.8097858247788,13.559385389416
"928",13.6902433746708,0.0613811136295835,"South Africa",2020-12-17,13.81300560193,13.5674811474117
"929",13.6970891340906,0.0631321472163227,"South Africa",2020-12-18,13.8233534285233,13.570824839658
"930",13.7046486446425,0.0624857064666928,"South Africa",2020-12-19,13.8296200575759,13.5796772317091
"931",13.7101782199506,0.0646286221615505,"South Africa",2020-12-20,13.8394354642737,13.5809209756275
"932",13.7190384086966,0.066444635538115,"South Africa",2020-12-21,13.8519276797729,13.5861491376204
"933",13.7232526184218,0.0664040678934463,"South Africa",2020-12-22,13.8560607542087,13.590444482635
"934",13.7311701312427,0.0675314805088501,"South Africa",2020-12-23,13.8662330922604,13.596107170225
"935",13.736865849619,0.0694450413325291,"South Africa",2020-12-24,13.875755932284,13.5979757669539
"936",13.7424487632079,0.0699438683810063,"South Africa",2020-12-25,13.8823364999699,13.6025610264459
"937",13.7511210299873,0.0710227152380314,"South Africa",2020-12-26,13.8931664604633,13.6090755995112
"938",13.7572579072912,0.0713584931133739,"South Africa",2020-12-27,13.8999748935179,13.6145409210644
"939",13.7626598278278,0.0738083824277082,"South Africa",2020-12-28,13.9102765926832,13.6150430629724
"940",13.7686626734649,0.0761278387616284,"South Africa",2020-12-29,13.9209183509881,13.6164069959416
"941",13.7749654972527,0.076573922204494,"South Africa",2020-12-30,13.9281133416617,13.6218176528437
"942",13.7819187684777,0.0787937227391462,"South Africa",2020-12-31,13.939506213956,13.6243313229994
"943",13.7894197120205,0.0782222982633351,"South Africa",2021-01-01,13.9458643085471,13.6329751154938
