"","Est","Var","Country","Date","Upper","Lower"
"321",8.65961014345631,0.0623684878342851,"Equatorial Guinea","2021-02-23",8.78434711912488,8.53487316778774
"322",8.65966161309532,0.0620082929422886,"Equatorial Guinea","2021-02-24",8.7836781989799,8.53564502721075
"323",8.66194991121409,0.0624032680351244,"Equatorial Guinea","2021-02-25",8.78675644728434,8.53714337514384
"324",8.66280696513583,0.0626724636356389,"Equatorial Guinea","2021-02-26",8.78815189240711,8.53746203786455
"325",8.66682146681889,0.0621416900297278,"Equatorial Guinea","2021-02-27",8.79110484687834,8.54253808675943
"326",8.66482405719035,0.0631988695081043,"Equatorial Guinea","2021-02-28",8.79122179620656,8.53842631817414
"327",8.66903593993874,0.0645248900488224,"Equatorial Guinea","2021-03-01",8.79808572003639,8.5399861598411
"328",8.67016026680877,0.0644536066963394,"Equatorial Guinea","2021-03-02",8.79906748020145,8.54125305341609
"329",8.67207280562634,0.0653793323732403,"Equatorial Guinea","2021-03-03",8.80283147037282,8.54131414087986
"330",8.67357331648792,0.065206905691588,"Equatorial Guinea","2021-03-04",8.8039871278711,8.54315950510475
"331",8.67387437114471,0.0645417407032215,"Equatorial Guinea","2021-03-05",8.80295785255116,8.54479088973827
"332",8.67718546402873,0.0662431185424834,"Equatorial Guinea","2021-03-06",8.80967170111369,8.54469922694376
"333",8.67796223559327,0.0667029792730931,"Equatorial Guinea","2021-03-07",8.81136819413946,8.54455627704709
"334",8.67937858932581,0.0674418998149493,"Equatorial Guinea","2021-03-08",8.81426238895571,8.54449478969591
"335",8.68207824157024,0.0659228646270711,"Equatorial Guinea","2021-03-09",8.81392397082438,8.55023251231609
"336",8.68419038993409,0.0681995839993921,"Equatorial Guinea","2021-03-10",8.82058955793287,8.5477912219353
"337",7.91461854431208,0.0590514402964589,"Eritrea","2021-02-18",8.03272142490499,7.79651566371916
"338",7.92662453207883,0.0603224122974053,"Eritrea","2021-02-19",8.04726935667364,7.80597970748402
"339",7.9418027677156,0.0612716955254538,"Eritrea","2021-02-20",8.0643461587665,7.81925937666469
"340",7.95259572148444,0.0598035313658014,"Eritrea","2021-02-21",8.07220278421604,7.83298865875284
"341",7.967684101624,0.0618334201872466,"Eritrea","2021-02-22",8.09135094199849,7.84401726124951
"342",7.98312196263989,0.0616652903503827,"Eritrea","2021-02-23",8.10645254334066,7.85979138193913
"343",7.99483125415628,0.0612770697287041,"Eritrea","2021-02-24",8.11738539361368,7.87227711469887
"344",8.00956033022744,0.0631354220934067,"Eritrea","2021-02-25",8.13583117441426,7.88328948604063
"345",8.02153701438262,0.0635598776282047,"Eritrea","2021-02-26",8.14865676963903,7.89441725912621
"346",8.03507004171304,0.0626785551371265,"Eritrea","2021-02-27",8.16042715198729,7.90971293143878
